date,dewpoint_c,lai_high,pet_mm,precip_mm,region,soil_moist_layer1,soil_moist_layer2,soil_moist_layer3,tmax_c,tmean_c,tmin_c,dewpoint_c_fuera_de_rango,lai_high_fuera_de_rango,pet_mm_fuera_de_rango,precip_mm_fuera_de_rango,soil_moist_layer1_fuera_de_rango,soil_moist_layer2_fuera_de_rango,soil_moist_layer3_fuera_de_rango,tmax_c_fuera_de_rango,tmean_c_fuera_de_rango,tmin_c_fuera_de_rango,es_duplicado
2000-03-12,15.469016771112743,3.9527490019412936,4.810735120756705,17.719571319736453,Cauca,0.4436511802980314,0.4462646170831684,0.4472034134748362,20.77268634757309,17.562272223904507,14.98646538613237,False,False,False,False,False,False,False,False,False,False,False
2000-03-13,15.56512633827196,3.951823348383012,6.054139600678485,12.82506170895608,Cauca,0.4471807485373704,0.4504566107802314,0.4473194456243051,22.156460332083647,17.825554453220327,14.22076331152676,False,False,False,False,False,False,False,False,False,False,False
2000-03-14,16.034192314033564,3.950893400167116,5.177498588956839,27.93345707237584,Cauca,0.4490060411523469,0.4548581556509224,0.4515169622345941,21.25716773511016,17.858208029307377,15.4607626868508,False,False,False,False,False,False,False,False,False,False,False
2000-03-15,15.116756453712997,3.949962325904168,7.8405488978419475,3.86559426045793,Cauca,0.4393327631001293,0.446061287112507,0.4498206979978021,22.763726644926617,18.20444647864197,14.34360432144531,False,False,False,False,False,False,False,False,False,False,False
2000-03-16,15.068637903029588,3.95069668492758,7.247612938172038,13.141589242421214,Cauca,0.438292794176316,0.4434763216308692,0.4464434934196092,22.192267467235173,18.05896744302794,14.797200301753149,False,False,False,False,False,False,False,False,False,False,False
2000-03-17,15.483965989964812,3.9515006678752496,5.89700259064165,17.766366939949926,Cauca,0.4383135856950032,0.4430914517361437,0.4453202303204563,21.420333106024703,17.77216091382523,15.208581643116505,False,False,False,False,False,False,False,False,False,False,False
2000-03-18,15.447869552508978,3.952301832866428,5.946567192622173,13.779153418004167,Cauca,0.445463815888775,0.4468865208375697,0.4440107416510525,21.59808240448282,17.610191495181734,14.759959579840624,False,False,False,False,False,False,False,False,False,False,False
2000-03-19,15.602670989120544,3.9531060965562825,4.944565673350658,25.2624499449186,Cauca,0.451720490662409,0.4524167867254723,0.4463746680953602,20.743625374400107,17.338059123642545,14.916779975100448,False,False,False,False,False,False,False,False,False,False,False
2000-03-20,15.427540255960425,3.953908130589534,5.132573903305996,11.273082341783912,Cauca,0.4508456830259393,0.452710258357299,0.446912602129997,20.94306105581301,17.201908277982504,14.589809741162943,False,False,False,False,False,False,False,False,False,False,False
2000-03-21,14.844223314945204,3.954710922229921,6.52177534004326,12.5106170785791,Cauca,0.4439532333355621,0.4494409633711362,0.4459101722461472,21.60208511240699,17.397260524540854,13.857899678450991,False,False,False,False,False,False,False,False,False,False,False
2000-03-22,15.471372226072791,3.955509441855381,4.857006376324143,21.17555353058717,Cauca,0.445231728297267,0.4493211170716578,0.4467932396302234,20.93560513142436,17.569891868570718,15.118083580981278,False,False,False,False,False,False,False,False,False,False,False
2000-03-23,15.673303541689256,3.956322500765453,3.828007685123751,39.91432753830544,Cauca,0.4481996205396045,0.4536526702366023,0.4489733653344969,20.12394729599277,17.197489567931814,15.196716412394435,False,False,False,False,False,False,False,False,False,False,False
2000-03-24,15.350638361931358,3.957117552499858,4.6701229828262685,11.795929224345516,Cauca,0.4507300893052561,0.4534794323527489,0.4489581142412175,20.98320306532182,17.34145393019632,15.041276094599937,False,False,False,False,False,False,False,False,False,False,False
2000-03-25,15.762884848421812,3.9579210228057344,2.714863952385617,19.011419743846456,Cauca,0.453349452553402,0.4555494785105753,0.4500787077329347,19.44361926464576,17.02560322222635,15.5724717750922,False,False,False,False,False,False,False,False,False,False,False
2000-03-26,15.077588384451476,3.9587244774464176,4.730332239716974,12.349170310254546,Cauca,0.4518061442452546,0.4554214787251596,0.45360366351299,20.518306388443047,17.15307228512985,14.710811197786372,False,False,False,False,False,False,False,False,False,False,False
2000-03-27,15.329292298622004,3.9595248301733057,5.538556473421227,11.974476950995376,Cauca,0.4468974902448902,0.4520541289996164,0.4529842732185768,21.06668062372597,17.432889834907783,14.425944211765673,False,False,False,False,False,False,False,False,False,False,False
