date,dewpoint_c,lai_high,pet_mm,precip_mm,region,soil_moist_layer1,soil_moist_layer2,soil_moist_layer3,tmax_c,tmean_c,tmin_c
2000-03-01,15.474502484305795,3.962955531032736,-4.86086781435166,12.810424591113764,Cauca,0.4492091321518286,0.4538887751211521,0.45612862524438286,21.244826336916994,17.592900946424457,15.18408944522412
2000-03-02,15.505736369386472,3.9620325232506195,-5.505340756510537,6.597565409661384,Cauca,0.44354067379806655,0.44804817121449464,0.4516664984990897,21.415503030163702,17.975242314783298,15.638294361891178
2000-03-03,15.794990973235576,3.96109375956603,-5.126141483883316,16.208764957720295,Cauca,0.44629042915143585,0.44785266336643675,0.4486424344337767,21.42541959574621,17.685421889150234,15.124040972147679
2000-03-04,15.76987932452572,3.960172278216916,-5.374577557434732,18.79631825191401,Cauca,0.44905890291623274,0.4530451872773982,0.4503022692685245,21.377212112289506,17.72044761832872,15.111574010782391
2000-03-05,15.303591361991236,3.9592446714345857,-5.696196439083331,11.792470688757113,Cauca,0.4466206001448408,0.4510847138644732,0.4504989802582708,21.985030344355323,17.700100709227186,14.714735990109737
2000-03-06,15.70336899356887,3.9583186555246193,-5.1525051591567985,24.20923341978329,Cauca,0.4477161072806733,0.4519059095264301,0.4501219713498545,21.222023755677803,17.703070213385594,15.259065291833208
2000-03-07,15.600844145163869,3.957392951550409,-5.033740187369314,19.964738381915655,Cauca,0.4474081826083148,0.4513794139143632,0.4507766414501739,20.949037440993962,17.428273660031174,15.275933364240773
2000-03-08,15.793019150004204,3.956463676595847,-4.413319340502117,23.357193029884527,Cauca,0.4522778844689505,0.45521617820638155,0.45177884746368174,20.771235273734572,17.328783293875496,15.470794327381231
2000-03-09,15.851285429256022,3.9555346471538813,-3.698306794565174,18.367406839837187,Cauca,0.45216603233559005,0.45526943921896446,0.45430141413898895,20.35742626545478,17.162368892152756,15.140125071397128
2000-03-10,15.384467373467478,3.954599725614852,-6.051934675838593,9.92245046973368,Cauca,0.44822442859030587,0.4525886894763992,0.45322625077261,21.63127599820367,17.585907312683876,14.83791138736189
2000-03-11,15.228300341598121,3.9536746276579358,-6.883263779043572,5.110877127213536,Cauca,0.44373640759432825,0.4488410828113648,0.44983965710768625,22.5736827630602,17.934179653898532,14.10730091694365
2000-03-12,15.469016771112743,3.9527490019412936,-4.810735120756705,17.719571319736453,Cauca,0.4436511802980314,0.44626461708316845,0.4472034134748362,20.772686347573092,17.562272223904507,14.98646538613237
